#Exudyn nonlinear static solver static solver solution file
#simulation started=2024-04-24,16:07:25
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations, AE coordinates, Data coordinates
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [36,0,3,64]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [36,0,0,0,0,3,64]
#total columns exported  (excl. time) = 103
#number of load steps (planned) = 40
#Exudyn version = 1.8.0; Python3.9.13; Windows AVX2 FLOAT64
#
#solution information = ANCF cable with imposed curvature or applied tip force/torque
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00625,2.657935562e-19,3.668474172e-19,6.33858239e-06,0,-0.0001048244116,-0.006292564381,-0.001235359425,-0.04968446239,-0.0006811321808,-0.02307486996,-0.003536289723,-0.08402044964,-0.001831068204,-0.04697055114,-0.005675706729,-0.1063849775,-0.003450365337,-0.07536144137,-0.007216166924,-0.1199112157,-0.005379171374,-0.1063514149,-0.008136066013,-0.1272984853,-0.007476849972,-0.1386680812,-0.008586262541,-0.1307606531,-0.009648611815,-0.1715489622,-0.008756743993,-0.1320479797,-0.01184565081,-0.2046199562,-0.008811387114,-0.1324578365,-0.0001338082426,0.00519561027,0.004023736483,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0078125,3.659639824e-14,-9.882230172e-17,6.692317629e-06,0,-0.0003008844907,-0.01063271846,-0.003586536433,-0.08461455227,-0.002002523918,-0.03941634575,-0.01060910987,-0.1452796092,-0.005497604767,-0.08096397781,-0.01755336679,-0.1865431509,-0.01055910003,-0.1309778103,-0.02290061005,-0.2127799788,-0.01673419956,-0.1861877494,-0.02632626526,-0.2279416645,-0.02356460831,-0.2442240764,-0.02812312982,-0.2354865598,-0.03069884865,-0.3035213442,-0.02882091496,-0.2383497859,-0.03793047738,-0.3632164952,-0.0289902332,-0.2390393234,-0.0002862727891,0.007781657706,0.006744095331,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00791015625,-1.510559011e-16,4.674646592e-18,6.688575629e-06,0,-0.000397281225,-0.012212067,-0.004743004123,-0.0972781013,-0.002658596409,-0.04536812512,-0.01414496648,-0.1676024436,-0.007333891732,-0.0933600368,-0.02356581883,-0.2158156546,-0.01414450972,-0.1512707953,-0.03091796392,-0.2467363427,-0.02249719566,-0.21533892,-0.03571284154,-0.2648547566,-0.03178489864,-0.2828449528,-0.0383598741,-0.2743112327,-0.04154808062,-0.3520270316,-0.03954652982,-0.2784389502,-0.05147728664,-0.4217837687,-0.03980737595,-0.2793380226,-0.0003048067891,0.008599935908,0.007721705461,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.82855719e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.008984375,-6.152474205e-21,-8.374517957e-25,7.108683276e-06,0,-0.0004141252563,-0.0124682359,-0.004943596188,-0.09930899659,-0.002744765616,-0.04613772808,-0.01449686445,-0.1696594729,-0.007491015051,-0.09449731347,-0.02375253871,-0.2166581832,-0.01430281011,-0.1524177558,-0.03070735445,-0.2459065108,-0.02255684701,-0.216114595,-0.03513298873,-0.262734151,-0.03168715183,-0.2830568955,-0.0377517397,-0.2721715912,-0.04134279444,-0.3518639903,-0.03928080823,-0.2775205385,-0.05121913274,-0.4214384898,-0.03961879837,-0.2786887844,-0.0005323929504,0.009346752716,0.007944608988,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.82855719e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.01015625,5.294152934e-21,-3.325213064e-23,7.492253095e-06,0,-0.0004296654803,-0.01269996748,-0.005128671001,-0.1011462342,-0.002823644208,-0.04683185948,-0.01481618081,-0.1715040522,-0.007634612838,-0.09552395761,-0.02392537071,-0.2174349988,-0.01445048856,-0.1534654134,-0.03053817579,-0.2452377931,-0.0226215302,-0.2168480797,-0.03463482122,-0.2608975751,-0.03160902401,-0.2832746344,-0.03715184731,-0.2700425227,-0.0411341476,-0.3516239253,-0.03883538647,-0.2759738808,-0.05090613713,-0.4208372488,-0.03921561457,-0.2772955093,-0.0007412587031,0.0100564735,0.008148575569,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.82855719e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.011328125,-4.108128732e-19,-2.018174423e-21,7.86190839e-06,0,-0.0004453478457,-0.01292955684,-0.005315500257,-0.1029673664,-0.00290291024,-0.04751934725,-0.01513557186,-0.1733288693,-0.007778350515,-0.0965402255,-0.02409594271,-0.2181987611,-0.01459810827,-0.1545016213,-0.03036949793,-0.2445691253,-0.02268697352,-0.2175714406,-0.03414457998,-0.2590766257,-0.03153419653,-0.283487181,-0.03656451157,-0.2679403403,-0.04093193832,-0.3513864166,-0.03840206673,-0.274460178,-0.05060253969,-0.4202468424,-0.03882416823,-0.2759354834,-0.0009473472486,0.01076315385,0.008351036284,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.82855719e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.012109375,-9.20336461e-19,6.098858883e-21,8.020319456e-06,0,-0.0004517118609,-0.01302158956,-0.005391268509,-0.1036963271,-0.002936437423,-0.04780424055,-0.01527895616,-0.1741421575,-0.007844004945,-0.09698722654,-0.02419813977,-0.2186550469,-0.01467079383,-0.1549798305,-0.03030716266,-0.2443213122,-0.0227230955,-0.2179099999,-0.03391386196,-0.2582148453,-0.03150394323,-0.2835825279,-0.03629117747,-0.2669560593,-0.04084672375,-0.3512864948,-0.03823367258,-0.2738694603,-0.05047987931,-0.4200160802,-0.03868388363,-0.275446267,-0.001111629509,0.01108033302,0.008432974964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.0001833793847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.012890625,1.082268661e-22,7.911916478e-24,8.041988729e-06,0,-0.000451066597,-0.01301238069,-0.00538340178,-0.1036197823,-0.002936928945,-0.04780080472,-0.01530346477,-0.1742819335,-0.00785790796,-0.09704948964,-0.02427952497,-0.2190177825,-0.01469878777,-0.1551018112,-0.03032767268,-0.2444022429,-0.02274475606,-0.2180080396,-0.03384172555,-0.2579446473,-0.03150411333,-0.2836015962,-0.03621340602,-0.2666755711,-0.0408417262,-0.3512869645,-0.03826661776,-0.2739850587,-0.05048791815,-0.4200621073,-0.03874586068,-0.2756623754,-0.001321443561,0.01114221282,0.008426908772,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.0001833793847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.015234375,-1.993039193e-22,-4.660331524e-23,8.109560868e-06,0,-0.0004491853265,-0.0129855034,-0.00536044955,-0.1033960973,-0.002938371993,-0.0477907747,-0.0153750779,-0.1746896964,-0.007898678368,-0.09723154897,-0.0245188091,-0.2200806478,-0.01478090693,-0.1554587016,-0.03038628465,-0.2446333212,-0.02280789713,-0.2182930407,-0.03362957988,-0.2571482763,-0.03150454718,-0.2836555659,-0.03598952934,-0.2658664498,-0.04082924708,-0.3512942374,-0.03837740106,-0.274373404,-0.05051762729,-0.4202165872,-0.03894434999,-0.2763532459,-0.001947583356,0.01133315027,0.008409812779,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.0001833793847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0008026187872,-0.01984362381,0.0008400784211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
